,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby
15602,2016/10/12 2:00,41,39.02,92.59,151.4285714,2.857142857,0,30.39714286,1029.2,10
15603,2016/10/12 3:00,42.08,39.92,91.98,258.3333333,2.5,0,30.39333333,1029.4,10
15604,2016/10/12 4:00,39.92,37.94,92.56,6,0.6,0,30.4,1029.4,10
15605,2016/10/12 5:00,39.02,37.94,95.86,0,0,0,30.4,1029.5,10
15606,2016/10/12 6:00,37.94,35.96,92.49,178.5714286,2,0,30.39571429,1029.2,10
15607,2016/10/12 7:00,41,37.94,88.76,120,1.2,0,30.39,1029.2,10
15608,2016/10/12 8:00,48.02,42.98,82.59,0,0,0,30.39625,1029.4,10
15609,2016/10/12 9:00,53.06,44.96,73.89,0,0,0,30.39833333,1029.3,10
15610,2016/10/12 10:00,57.02,46.94,68.95,76,1.909090909,0,30.38909091,1029,10
15611,2016/10/12 11:00,62.06,48.02,59.99,176.6666667,7.111111111,0,30.37111111,1028.2,10
15612,2016/10/12 12:00,64.94,48.02,54.22,175.4545455,8.636363636,0,30.34545455,1027.2,10
15613,2016/10/12 13:00,64.94,46.94,52.06,198.75,8.5,0,30.32,1026.4,10
15614,2016/10/12 14:00,66.92,48.02,50.62,182.7272727,7.454545455,0,30.29,1025.4,10
15615,2016/10/12 15:00,66.02,46.94,50.14,168.75,7.5,0,30.27125,1024.7,10
15616,2016/10/12 16:00,64.94,46.94,52.06,175,9.5,0,30.25333333,1024.3,10
15617,2016/10/12 17:00,62.06,48.02,59.99,190,8.625,0,30.25,1024.3,10
15618,2016/10/12 18:00,57.92,48.02,69.52,185.5555556,6.333333333,0,30.24,1024,10
15619,2016/10/12 19:00,57.02,48.92,74.27,195,5.25,0,30.2425,1024.4,10
15620,2016/10/12 20:00,57.92,48.92,71.9,211.25,5.125,0,30.25,1024.3,10
15621,2016/10/12 21:00,55.04,48.02,77.15,180,4.75,0,30.2425,1023.8,10
15622,2016/10/12 22:00,51.08,46.94,85.67,172.5,4,0,30.2225,1023.2,10
15623,2016/10/12 23:00,49.46,46.49,89.45,0,0,0,30.208,1022.6,10
15624,2016/10/13 0:00,48.47,46.04,91.27,124,1.8,0,30.188,1022.1,10
15625,2016/10/13 1:00,49.01,46.49,90.99,85.71428571,0.857142857,0,30.16857143,1021.3,10
15626,2016/10/13 2:00,49.4,46.76,90.59666667,0,0,0,30.155,1020.9,10
15627,2016/10/13 3:00,51.08,48.02,89.22,22.5,0.75,0,30.13375,1020.3,10
15628,2016/10/13 4:00,51.08,48.92,92.28,82.5,1,0,30.125,1020,10
15629,2016/10/13 5:00,51.98,48.92,89.26,127.5,2.5,0,30.12,1019.9,10
15630,2016/10/13 6:00,52.52,50.27,92.0325,98.33333333,3.333333333,0,30.11166667,1019.5,9.666666667
15631,2016/10/13 7:00,52.925,50.945,92.9925,115,2.2,0,30.102,1019.3,7.2
15632,2016/10/13 8:00,57.2,53.735,88.1925,141.1111111,2.666666667,0,30.10222222,1019.1,9.333333333
15633,2016/10/13 9:00,62.06,53.96,74.75,182.8571429,4.857142857,0,30.08571429,1018.7,10
15634,2016/10/13 10:00,64.94,51.98,62.83,211.4285714,8.857142857,0,30.065,1017.8,10
15635,2016/10/13 11:00,66.92,51.98,58.65,206.6666667,11,0,30.04666667,1017,10
15636,2016/10/13 12:00,69.08,51.98,54.45,203.3333333,9.777777778,0,30.01777778,1016.2,10
15637,2016/10/13 13:00,66.92,51.98,58.65,193.8461538,8.923076923,0,30.00076923,1015.7,10
15638,2016/10/13 14:00,66.92,53.06,61.03,214.1666667,10.08333333,0.0001,29.9975,1015.7,10
15639,2016/10/13 15:00,64.04,55.04,72.53,211.1111111,8.111111111,0.0001,29.99111111,1015.9,10
15640,2016/10/13 16:00,64.04,55.04,72.53,275,7.25,0.0001,30.015,1016.4,10
15641,2016/10/13 17:00,62.06,53.96,74.75,284,6.4,0.0001,30.02,1016.7,10
15642,2016/10/13 18:00,62.06,53.06,72.33,300,6.571428571,0,30.03714286,1017.7,10
15643,2016/10/13 19:00,57.02,46.94,68.95,330,9.25,0,30.075,1018.7,10
15644,2016/10/13 20:00,55.94,44.96,66.52,320,10,0,30.11,1019.6,10
15645,2016/10/13 21:00,53.96,42.08,64.03,302.5,12.25,0,30.134,1020.6,10
15646,2016/10/13 22:00,51.98,41,66.04,321.6666667,7.833333333,0,30.15,1020.9,10
15647,2016/10/13 23:00,50,39.92,68.15,290,5.2,0,30.154,1021.1,10
15648,2016/10/14 0:00,50,41,71.07,312,9.8,0,30.17,1021.5,10
15649,2016/10/14 1:00,46.94,41,79.7,330,6,0,30.18,1021.8,10
15650,2016/10/14 2:00,44.96,41,85.9,326.6666667,4.666666667,0,30.18333333,1022.2,10
15651,2016/10/14 3:00,46.04,37.94,73.18,342,7.4,0,30.204,1022.9,10
15652,2016/10/14 4:00,44.96,37.04,73.59,338.3333333,9.166666667,0,30.22333333,1023.7,10
15653,2016/10/14 5:00,44.06,35.96,72.98,330,7.333333333,0,30.25333333,1024.6,10
15654,2016/10/14 6:00,41,35.96,82.09,327.7777778,6,0,30.27777778,1025.6,10
15655,2016/10/14 7:00,42.98,35.96,76.06,338.5714286,4,0,30.30285714,1026.6,10
15656,2016/10/14 8:00,46.94,35.06,63.13,290,5,0,30.32833333,1027.3,10
15657,2016/10/14 9:00,50,33.98,53.92,360,9.5,0,30.36,1028,10
15658,2016/10/14 10:00,51.98,33.08,48.34,177.5,10.5,0,30.36,1028.3,10
15659,2016/10/14 11:00,53.96,33.98,46.6,193.75,8.25,0,30.3575,1027.9,10
15660,2016/10/14 12:00,55.94,33.98,43.36,154,4.2,0,30.344,1027.4,10
15661,2016/10/14 13:00,59,35.06,40.54,36.66666667,7.333333333,0,30.32666667,1026.9,10
15662,2016/10/14 14:00,60.08,35.06,39.01,112.5,3.75,0,30.315,1026.4,10
15663,2016/10/14 15:00,60.98,35.06,37.78,52.5,4,0,30.31,1026.3,10
15664,2016/10/14 16:00,60.08,33.98,37.37,63.75,5.25,0,30.31,1026.4,10
15665,2016/10/14 17:00,57.02,33.98,41.7,91.42857143,3.142857143,0,30.31428571,1026.6,10
15666,2016/10/14 18:00,48.02,39.92,73.39,126.9230769,2.461538462,0,30.32615385,1027.2,10
15667,2016/10/14 19:00,44.06,39.02,82.31,320,4,0,30.35285714,1028.1,10
15668,2016/10/14 20:00,42.08,37.94,85.13,126,1.6,0,30.362,1028.6,10
15669,2016/10/14 21:00,42.98,35.06,73.39,263.75,3.25,0,30.3875,1029.3,10
15670,2016/10/14 22:00,42.08,35.06,75.98,102.5,2.75,0,30.4,1029.6,10
15671,2016/10/14 23:00,39.92,35.06,82.6,8.333333333,1,0,30.4,1029.5,10
15672,2016/10/15 0:00,37.94,33.98,85.49,112.8571429,3.142857143,0,30.39571429,1029.2,10
15673,2016/10/15 1:00,33.98,30.92,88.42,346.6666667,3,0,30.4,1029.5,10
15674,2016/10/15 2:00,35.96,32,85.37,175,1.5,0,30.39875,1029.3,10
15675,2016/10/15 3:00,33.98,30.92,88.42,150,4.4,0,30.408,1029.8,10
15676,2016/10/15 4:00,35.06,30.92,84.69,115.7142857,3.142857143,0,30.42142857,1030.4,10
15677,2016/10/15 5:00,33.98,30.92,88.42,185,3.25,0,30.4325,1030.9,10
15678,2016/10/15 6:00,33.08,30.02,88.37,68.57142857,3.714285714,0,30.45,1031.3,10
15679,2016/10/15 7:00,35.06,30.92,84.69,230,3.166666667,0,30.45833333,1032,10
15680,2016/10/15 8:00,41,33.98,75.88,12,2.4,0,30.474,1032.1,10
15681,2016/10/15 9:00,46.04,33.98,62.56,16.66666667,4.666666667,0,30.48,1032.3,10
15682,2016/10/15 10:00,51.08,35.06,54.09,37.77777778,4.222222222,0,30.47888889,1032,10
15683,2016/10/15 11:00,53.06,35.06,50.28,16,1.2,0,30.466,1031.6,10
15684,2016/10/15 12:00,57.02,35.06,43.53,116.6666667,3,0,30.4275,1030.2,10
15685,2016/10/15 13:00,59,33.98,38.83,151.6666667,4.5,0,30.40714286,1029.6,10
15686,2016/10/15 14:00,60.98,35.06,37.78,171.25,4.777777778,0,30.38555556,1028.7,10
15687,2016/10/15 15:00,60.98,35.06,37.78,158,5,0,30.37,1028.5,10
15688,2016/10/15 16:00,60.98,35.06,37.78,158,5.6,0,30.358,1027.7,10
15689,2016/10/15 17:00,57.92,37.04,45.58,150,6,0,30.33285714,1027.3,10
15690,2016/10/15 18:00,53.06,39.02,58.77,178.3333333,5.833333333,0,30.33833333,1027.3,10
15691,2016/10/15 19:00,53.06,39.02,58.77,190,6,0,30.34,1027.5,10
15692,2016/10/15 20:00,50,41,71.07,178.75,4.125,0,30.34,1027.4,10
15693,2016/10/15 21:00,46.04,39.92,79.07,40,0.75,0,30.3325,1027.1,10
15694,2016/10/15 22:00,44.96,41,85.9,181.4285714,4.142857143,0,30.32285714,1026.6,10
15695,2016/10/15 23:00,44.96,42.08,89.56,142,4.2,0,30.31,1026.4,10
15696,2016/10/16 0:00,42.98,39.92,88.85,224.2857143,3.142857143,0,30.30571429,1026.1,10
15697,2016/10/16 1:00,44.06,42.08,92.69,182.5,4,0,30.2875,1025.6,9.5
15698,2016/10/16 2:00,42.08,39.02,88.81,22.5,0.5,0,30.27125,1025,9.125
15699,2016/10/16 3:00,42.98,41,92.65,106,3.6,0,30.25,1024,9
15700,2016/10/16 4:00,42.98,41,92.65,178,6.8,0,30.228,1023.6,9.6
15701,2016/10/16 5:00,42.08,39.92,91.98,128,3.4,0,30.226,1023.4,8.2
15702,2016/10/16 6:00,42.08,41,95.92,120,3.4,0,30.218,1023.2,7
15703,2016/10/16 7:00,46.94,44.96,92.78,176.6666667,7.444444444,0,30.20777778,1022.8,8.555555556
15704,2016/10/16 8:00,50,48.02,92.87,170,6.666666667,0,30.19833333,1022.5,9.333333333
15705,2016/10/16 9:00,55.94,50,80.4,171,7.4,0,30.178,1021.8,10
15706,2016/10/16 10:00,62.96,48.92,60.11,186,10,0,30.15571429,1020.9,10
15707,2016/10/16 11:00,62.6,48.2,59.26,206.6666667,11.33333333,0,30.14333333,1020.1,10
15708,2016/10/16 12:00,66.02,48.92,54.01,205,11,0,30.11375,1019.3,10
15709,2016/10/16 13:00,68,50,52.51,208.3333333,10.83333333,0,30.07875,1018.1,10
15710,2016/10/16 14:00,71.96,51.08,47.75,210,10.5,0,30.04666667,1016.8,10
15711,2016/10/16 15:00,71.06,51.98,50.89,192.5,11.25,0,30.02,1016.1,10
15712,2016/10/16 16:00,69.98,53.06,54.94,200,9.75,0,29.995,1015.5,10
15713,2016/10/16 17:00,66.92,51.98,58.65,182.5,10.25,0,29.985,1015.3,10
15714,2016/10/16 18:00,62.96,51.08,65.14,175,9.5,0,29.98,1015.2,10
15715,2016/10/16 19:00,62.06,51.98,69.51,180,9.285714286,0,29.97857143,1015,10
15716,2016/10/16 20:00,60.98,53.06,75.14,186.6666667,8.333333333,0,29.97,1014.9,10
15717,2016/10/16 21:00,60.08,53.96,80.19,180,7.2,0,29.97,1014.9,10
15718,2016/10/16 22:00,60.08,55.04,83.41,184,7.2,0,29.964,1014.6,10
15719,2016/10/16 23:00,60.98,55.04,80.78,184.2857143,7.285714286,0,29.95571429,1014.3,10
15720,2016/10/17 0:00,60.98,55.04,80.78,178.5714286,7.857142857,0,29.94,1013.6,10
15721,2016/10/17 1:00,60.98,55.04,80.78,198.3333333,6.5,0,29.94,1013.7,10
15722,2016/10/17 2:00,60.08,55.04,83.41,133.3333333,5.666666667,0.0001,29.94,1013.7,10
15723,2016/10/17 3:00,57.92,55.04,90.11,148.75,5.5,0,29.9275,1013.2,10
15724,2016/10/17 4:00,57.02,53.96,89.48,186,4.4,0,29.92,1013.2,10
15725,2016/10/17 5:00,57.02,53.96,89.48,30,0.5,0,29.93166667,1013.7,9.833333333
15726,2016/10/17 6:00,55.94,53.96,93.05,142.8571429,3.428571429,0,29.94,1013.7,9.857142857
15727,2016/10/17 7:00,59,55.04,86.69,142.5,3,0,29.9425,1014,9
15728,2016/10/17 8:00,64.94,57.02,75.51,223.3333333,4,0,29.95,1014.1,10
15729,2016/10/17 9:00,69.98,57.92,65.54,232.5,5.5,0,29.95125,1014.2,10
15730,2016/10/17 10:00,71.96,57.92,61.28,195,5,0,29.94666667,1013.8,10
15731,2016/10/17 11:00,75.02,57.92,55.28,193.3333333,5.333333333,0,29.9275,1013.2,10
15732,2016/10/17 12:00,75.92,57.92,53.65,176.6666667,5.166666667,0,29.91,1012.4,10
15733,2016/10/17 13:00,78.08,59,51.91,157.5,2.875,0,29.88625,1011.8,10
15734,2016/10/17 14:00,77,59,53.8,137.5,5,0,29.872,1011.2,10
15735,2016/10/17 15:00,77,59,53.8,61.11111111,4.333333333,0,29.85444444,1010.6,10
15736,2016/10/17 16:00,75.02,60.08,59.72,148,2.4,0,29.846,1010.5,10
15737,2016/10/17 17:00,71.96,60.98,68.35,101.25,3.5,0.0001,29.85,1010.7,10
15738,2016/10/17 18:00,71.06,60.08,68.25,290,3.333333333,0,29.86,1011.3,10
15739,2016/10/17 19:00,69.08,60.08,73.02,194.2857143,3.142857143,0,29.87857143,1011.9,10
15740,2016/10/17 20:00,66.02,60.08,81.15,0,0,0,29.88125,1011.7,10
15741,2016/10/17 21:00,62.06,59,89.7,178,1.8,0,29.886,1012.1,10
15742,2016/10/17 22:00,60.98,57.92,89.65,56.66666667,0.777777778,0,29.89333333,1012.3,10
15743,2016/10/17 23:00,62.96,59,86.9,0,0,0,29.89,1011.9,10
15744,2016/10/18 0:00,62.06,59,89.7,0,0,0,29.89,1012,10
15745,2016/10/18 1:00,60.08,57.92,92.56,120,3,0,29.89,1012,10
15746,2016/10/18 2:00,60.08,57.92,92.56,0,0,0,29.89,1012.2,10
15747,2016/10/18 3:00,60.98,57.92,89.65,51.42857143,0.428571429,0,29.89,1012.1,9.714285714
15748,2016/10/18 4:00,57.02,55.94,96.17,28,1.2,0,29.89,1012.1,9.2
15749,2016/10/18 5:00,56.48,54.5,93.065,120,1.2,0,29.906,1012.9,6.6
15750,2016/10/18 6:00,55.64,54.68,96.56666667,40,0.428571429,0,29.91,1012.9,4
15751,2016/10/18 7:00,56.48,55.04,94.93,10,1.428571429,0,29.92,1013.3,0.231428571
15752,2016/10/18 8:00,58.46,57.245,95.7375,16.25,2.375,0,29.9425,1014,0.155
15753,2016/10/18 9:00,60.62,59.96,97.69,2.5,0.375,0,29.94,1013.8,0.29875
15754,2016/10/18 10:00,65,60.38,85.24333333,115,1.5,0,29.925,1013.3,6
15755,2016/10/18 11:00,75.92,62.06,62.17,130,2.714285714,0,29.90857143,1012.3,8.714285714
15756,2016/10/18 12:00,82.04,60.98,48.93,166.6666667,7,0,29.87166667,1010.9,10
15757,2016/10/18 13:00,82.94,59,44.29,176.6666667,12.33333333,0,29.84,1010,10
15758,2016/10/18 14:00,82.94,60.08,46.03,176.6666667,15.33333333,0,29.81833333,1009.5,10
15759,2016/10/18 15:00,80.96,60.08,49.09,173.3333333,14.66666667,0,29.80333333,1008.9,10
15760,2016/10/18 16:00,78.98,59,50.39,190,13,0,29.79142857,1008.7,10
15761,2016/10/18 17:00,75.02,60.08,59.72,186,13.4,0,29.79666667,1009.2,10
15762,2016/10/18 18:00,73.04,59,61.41,185,12,0,29.808,1009.3,10
15763,2016/10/18 19:00,71.06,59,65.67,185,10.75,0,29.814,1009.7,10
15764,2016/10/18 20:00,69.08,60.08,73.02,190,10.16666667,0,29.82833333,1010,10
15765,2016/10/18 21:00,68,60.98,78.25,182,10.8,0,29.822,1009.7,10
15766,2016/10/18 22:00,69.08,62.06,78.33,186,10.8,0,29.818,1009.8,10
15767,2016/10/18 23:00,66.92,62.06,84.38,166,8.8,0,29.828,1009.8,10
15768,2016/10/19 0:00,66.02,62.06,87.05,164,10,0,29.822,1009.7,10
15769,2016/10/19 1:00,64.94,62.06,90.39,163.3333333,7.333333333,0,29.82333333,1009.8,10
15770,2016/10/19 2:00,66.02,62.06,87.05,170,7.8,0,29.822,1009.6,10
15771,2016/10/19 3:00,64.04,60.98,89.78,171.4285714,6.285714286,0,29.82571429,1009.9,10
15772,2016/10/19 4:00,64.94,62.06,90.39,173.3333333,4.666666667,0,29.83333333,1010.4,10
15773,2016/10/19 5:00,64.94,62.06,90.39,145,4.25,0,29.85,1010.7,10
15774,2016/10/19 6:00,64.94,60.98,87,200,4.2,0,29.87,1011.5,10
15775,2016/10/19 7:00,66.02,62.06,87.05,222.5,5.75,0,29.895,1012.6,10
15776,2016/10/19 8:00,71.96,62.06,71.01,232,5.6,0,29.92,1013.2,10
15777,2016/10/19 9:00,73.04,62.06,68.47,225,5,0,29.9325,1013.7,10
15778,2016/10/19 10:00,75.02,60.98,61.66,260,4.5,0,29.9425,1014.1,10
15779,2016/10/19 11:00,78.08,59,51.91,328.3333333,6.333333333,0,29.95833333,1014.3,10
15780,2016/10/19 12:00,78.98,57.92,48.48,288.3333333,8.333333333,0,29.96166667,1014.4,10
15781,2016/10/19 13:00,78.98,55.94,45.14,313.3333333,10.33333333,0,29.97,1014.7,10
15782,2016/10/19 14:00,78.08,53.06,41.86,223.3333333,10.16666667,0,29.97666667,1015,10
15783,2016/10/19 15:00,78.08,46.94,33.34,328.5714286,9.714285714,0,29.99,1015.7,10
15784,2016/10/19 16:00,75.02,46.94,36.9,332,10,0,30.008,1016.3,10
15785,2016/10/19 17:00,71.06,46.04,40.76,328,9.2,0,30.034,1017.2,10
15786,2016/10/19 18:00,66.92,46.94,48.6,336.25,5.125,0,30.05625,1018.2,10
15787,2016/10/19 19:00,64.04,46.94,53.73,324.2857143,4.857142857,0,30.08571429,1019,10
15788,2016/10/19 20:00,62.96,46.94,55.8,330,6.75,0,30.1075,1019.6,10
15789,2016/10/19 21:00,57.02,46.94,68.95,118.3333333,2,0,30.13,1020.5,10
15790,2016/10/19 22:00,57.92,48.02,69.52,26.66666667,4.666666667,0,30.14333333,1021,10
15791,2016/10/19 23:00,59,48.92,69.17,350,5.666666667,0,30.15,1020.8,10
15792,2016/10/20 0:00,51.98,46.94,82.87,208.3333333,2.5,0,30.16,1021.1,10
15793,2016/10/20 1:00,51.98,48.02,86.3,111.4285714,3.714285714,0,30.15428571,1021.3,10
15794,2016/10/20 2:00,50,46.94,89.17,165,1.5,0,30.16,1021.1,10
15795,2016/10/20 3:00,48.92,46.04,89.73,338.5714286,3.571428571,0,30.16571429,1021.6,10
15796,2016/10/20 4:00,50,46.94,89.17,254.2857143,4.285714286,0,30.18857143,1022.4,10
15797,2016/10/20 5:00,48.02,46.04,92.81,240,4.333333333,0,30.2,1022.5,10
15798,2016/10/20 6:00,50,46.94,89.17,10,6,0,30.21,1023,10
15799,2016/10/20 7:00,50,46.94,89.17,130,5.333333333,0,30.21666667,1023.3,10
15800,2016/10/20 8:00,53.06,46.94,79.64,16.66666667,5.666666667,0,30.22666667,1023.4,10
15801,2016/10/20 9:00,59,48.02,66.88,126.6666667,6.166666667,0,30.22166667,1023.2,10
15802,2016/10/20 10:00,62.96,48.02,58.12,82.85714286,5.857142857,0,30.20857143,1022.7,10
15803,2016/10/20 11:00,64.94,48.92,56.08,32.5,4.5,0,30.19,1022.1,10
15804,2016/10/20 12:00,69.98,48.92,47.13,50,4.25,0,30.16375,1021.1,10
15805,2016/10/20 13:00,71.06,48.92,45.43,122.5,6.5,0,30.145,1020.5,10
15806,2016/10/20 14:00,71.96,51.08,47.75,116.6666667,9,0,30.11833333,1019.7,10
15807,2016/10/20 15:00,71.96,51.98,49.36,111.6666667,10.83333333,0,30.10625,1019.4,10
15808,2016/10/20 16:00,71.06,51.08,49.23,120,8.8,0,30.094,1019,10
15809,2016/10/20 17:00,68,48.92,50.44,116.6666667,9.166666667,0,30.09333333,1019,10
15810,2016/10/20 18:00,66.56,48.56,52.3,102.5,7.75,0,30.09625,1019.2,10
15811,2016/10/20 19:00,66.02,48.02,52.22,108,9,0,30.082,1018.4,10
15812,2016/10/20 20:00,65.12,50.9,60.14666667,104.4444444,6.444444444,0,30.07666667,1018.4,10
15813,2016/10/20 21:00,62.96,53.96,72.42,100,7.5,0.0001,30.06,1017.7,10
15814,2016/10/20 22:00,62.06,53.96,74.75,103.3333333,7,0.0001,30.05,1017.2,9.833333333
15815,2016/10/20 23:00,60.98,55.04,80.78,118,6.4,0,30.026,1016.4,10
15816,2016/10/21 0:00,60.08,55.04,83.41,114.2857143,4.142857143,0,30.00428571,1015.7,10
15817,2016/10/21 1:00,59,55.94,89.57,88.57142857,3.142857143,0,29.97428571,1014.6,10
15818,2016/10/21 2:00,59,55.94,89.57,43.33333333,2,0.0001,29.95,1013.9,8
15819,2016/10/21 3:00,58.46,55.94,91.335,22.22222222,2.555555556,0.0001,29.92333333,1013.1,7.444444444
15820,2016/10/21 4:00,57.47,55.94,94.635,180,3.5,5.00E-05,29.905,1012.5,2.125
15821,2016/10/21 5:00,57.02,55.04,93.08,175,3.5,0.0001,29.9,1012.4,1.75
15822,2016/10/21 6:00,57.02,55.94,96.17,94.28571429,0.857142857,0.0001,29.88571429,1011.5,2.285714286
15823,2016/10/21 7:00,57.02,55.94,96.17,117.1428571,3,0,29.85857143,1010.8,0.642857143
15824,2016/10/21 8:00,57.92,57.02,96.81,278,4.2,0.002575,29.844,1010.3,0.7
15825,2016/10/21 9:00,58.46,57.47,96.505,283.3333333,3.5,5.00E-05,29.82,1009.2,1.541666667
15826,2016/10/21 10:00,62.06,60.08,93.22,135,3.833333333,0.0001,29.77833333,1008.1,4.416666667
15827,2016/10/21 11:00,68.54,62.06,79.81,10,1.4,0,29.744,1007,9.6
15828,2016/10/21 12:00,78.08,60.98,55.7,136.6666667,11.33333333,0,29.69666667,1005.3,10
15829,2016/10/21 13:00,73.04,64.94,75.75,175.7142857,11.71428571,0.0001,29.66857143,1004.4,8
15830,2016/10/21 14:00,73.04,69.08,87.41,216.6666667,6,0.063333333,29.64,1003.2,8
15831,2016/10/21 15:00,72.68,67.34,83.40666667,196.6666667,7.5,0.0001,29.60666667,1002.1,9.5
15832,2016/10/21 16:00,73.04,66.92,81.14,175,6.75,0,29.5775,1001.2,10
15833,2016/10/21 17:00,71.51,66.02,82.835,120,4.5,0,29.54,999.8,10
15834,2016/10/21 18:00,69.08,66.92,92.83,53.75,2,0.02,29.51875,999.4,8.75
15835,2016/10/21 19:00,68,66.92,96.34,243.3333333,4.166666667,0,29.5,998.7,10
15836,2016/10/21 20:00,67.28,65.3,93.36,295.7142857,4.857142857,0,29.47857143,997.7,7.714285714
15837,2016/10/21 21:00,66.02,64.04,93.33,140,1.8,0,29.46,997.4,8.4
15838,2016/10/21 22:00,66.02,64.04,93.33,272,3.4,0,29.44,996.6,8.4
15839,2016/10/21 23:00,66.02,64.04,93.33,343.75,4.625,0,29.40875,995.3,9.5
15840,2016/10/22 0:00,66.11,64.22,93.625,183,1.9,0,29.381,994.5,10
15841,2016/10/22 1:00,64.16,62.84,95.53333333,165,3.5,0,29.371,994.3,8.45
15842,2016/10/22 2:00,62.93,61.34,94.55666667,208.4615385,6.076923077,0,29.36538462,994.1,5.192307692
15843,2016/10/22 3:00,57.02,53.06,86.58,295.7142857,8.857142857,0,29.35285714,993.7,10
15844,2016/10/22 4:00,55.94,51.08,83.69,312.8571429,5.571428571,0,29.33714286,993.3,10
15845,2016/10/22 5:00,55.94,50,80.4,292.5,5.75,0,29.34,993.4,10
15846,2016/10/22 6:00,55.04,48.02,77.15,308,5.6,0,29.34,993.4,10
15847,2016/10/22 7:00,53.06,46.94,79.64,300,9,0.0001,29.34666667,993.8,8.666666667
15848,2016/10/22 8:00,51.98,44.96,76.88,318,9.8,0.0001,29.346,993.3,9.6
15849,2016/10/22 9:00,53.06,44.06,71.4,348.3333333,8.166666667,0.0001,29.335,992.9,10
15850,2016/10/22 10:00,51.53,44.06,75.545,312.5,10.75,0.0001,29.3275,992.8,10
15851,2016/10/22 11:00,47.66,43.04,83.96333333,315,10.5,0.101683333,29.34333333,993.2,5.333333333
15852,2016/10/22 12:00,50,46.04,86.19,330,11.4,0.02,29.302,991.8,10
15853,2016/10/22 13:00,49.46,41.99,75.35,308.5714286,12,0.0001,29.29625,992.2,10
15854,2016/10/22 14:00,46.94,39.02,73.79,286.6666667,14.33333333,0,29.32,993,10
15855,2016/10/22 15:00,44.51,38.48,79.225,292.5,11.25,0.002575,29.354,994.1,9.6
15856,2016/10/22 16:00,42.08,37.04,82.17,290,8.666666667,0.002575,29.3825,995.2,9.25
15857,2016/10/22 17:00,42.08,35.96,78.74,290,9.8,0.031666667,29.40166667,995.8,9.166666667
15858,2016/10/22 18:00,42.98,35.96,76.06,270,10.5,0,29.435,997,10
15859,2016/10/22 19:00,44.06,35.06,70.42,270,12.25,0,29.45714286,997.7,10
15860,2016/10/22 20:00,42.08,35.96,78.74,255,12,0,29.47333333,998.4,10
15861,2016/10/22 21:00,42.98,35.51,74.725,270,10.66666667,5.00E-05,29.49833333,999.1,10
15862,2016/10/22 22:00,42.08,37.04,82.17,240,8.8,0.0001,29.514,999.6,10
15863,2016/10/22 23:00,42.08,39.02,88.81,218.3333333,6.833333333,0.002575,29.52666667,999.9,10
15864,2016/10/23 0:00,42.98,39.02,85.79,215,8.166666667,0.0001,29.53,1000.2,10
15865,2016/10/23 1:00,44.06,39.02,82.31,240,12,0.0034,29.54666667,1000.7,10
15866,2016/10/23 2:00,44.06,39.02,82.31,233.3333333,10,0.0001,29.56666667,1001.5,10
15867,2016/10/23 3:00,44.96,37.04,73.59,248.3333333,11.16666667,0,29.59166667,1002.2,10
15868,2016/10/23 4:00,44.96,33.98,65.18,256.25,8.75,0,29.61,1003,10
15869,2016/10/23 5:00,44.96,30.92,57.63,265,11.75,0,29.6375,1003.7,10
15870,2016/10/23 6:00,42.98,30.92,62.16,237.1428571,6.428571429,0,29.64857143,1004.3,10
15871,2016/10/23 7:00,42.98,30.92,62.16,244,4.6,0,29.665,1004.9,10
15872,2016/10/23 8:00,48.02,30.92,51.34,290,7,0,29.68,1005.2,10
15873,2016/10/23 9:00,51.08,30.02,44.16,290,9,0,29.695,1005.6,10
15874,2016/10/23 10:00,53.06,28.04,37.86,290,15,0,29.7,1005.8,10
15875,2016/10/23 11:00,55.04,26.06,32.46,292.5,16,0,29.69666667,1005.6,10
15876,2016/10/23 12:00,57.92,24.98,27.96,280,11,0,29.692,1005.5,10
15877,2016/10/23 13:00,60.08,23,23.83,310,18,0,29.695,1005.6,10
15878,2016/10/23 14:00,60.98,23,23.08,270,20,0,29.705,1006.2,10
15879,2016/10/23 15:00,60.98,28.04,28.45,290,18,0,29.7325,1007.1,10
15880,2016/10/23 16:00,59,30.02,33.1,280,22,0,29.745,1007.5,10
15881,2016/10/23 17:00,57.02,32,38.51,283.3333333,12.33333333,0,29.77666667,1008.4,10
15882,2016/10/23 18:00,53.96,33.08,44.95,276.6666667,8.333333333,0,29.79111111,1009.4,10
15883,2016/10/23 19:00,51.98,33.08,48.34,240,7.5,0,29.82,1009.7,10
15884,2016/10/23 20:00,51.08,33.98,51.81,220,7,0,29.81,1009.6,10
15885,2016/10/23 21:00,51.08,33.98,51.81,210,7.5,0,29.825,1010,10
15886,2016/10/23 22:00,46.94,35.06,63.13,194,5.6,0,29.822,1009.8,10
15887,2016/10/23 23:00,50,37.04,60.89,225,6.25,0,29.815,1009.5,10
15888,2016/10/24 0:00,50,37.04,60.89,233.75,6.75,0,29.805,1009.2,10
15889,2016/10/24 1:00,48.92,37.04,63.39,160,3.333333333,0,29.79,1008.5,10
15890,2016/10/24 2:00,48.92,39.02,68.51,212,4.8,0,29.784,1008.7,10
15891,2016/10/24 3:00,48.92,41,73.99,238.3333333,3.333333333,0.0001,29.795,1009,10
